선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
허일,중견수,0.056,2020.0,롯데,2,2,14,0,0,4,0,0,1.000,0,0,0,-
정보근,포수,0.046,2020.0,롯데,80,57,416 1/3,2,0,349,28,3,0.995,3,28,14,33.3
김재유,우익수,0.043,2020.0,롯데,22,10,103,2,0,25,0,0,0.926,0,0,0,-
민병헌,좌익수,0.041,2020.0,롯데,6,1,20 2/3,0,0,7,0,0,1.0,0,0,0,-
김동한,유격수,0.027,2020.0,롯데,1,0,1 2/3,0,0,1,0,0,1.000,0,0,0,-
김동한,3루수,0.027,2020.0,롯데,38,6,104,1,0,7,22,2,0.967,0,0,0,-
안치홍,1루수,0.018,2020.0,롯데,1,0,6 1/3,0,0,6,0,0,1.000,0,0,0,-
오윤석,1루수,0.013,2020.0,롯데,24,6,80 1/3,2,0,86,6,4,0.979,0,0,0,-
김재유,좌익수,0.005,2020.0,롯데,1,1,7,0,0,1,0,0,1.000,0,0,0,-
추재현,좌익수,0.002,2020.0,롯데,1,1,9,0,0,0,0,0,-,0,0,0,-
신본기,2루수,-0.001,2020.0,롯데,23,8,93 1/3,0,0,13,32,9,1.0,0,0,0,-
허일,1루수,-0.002,2020.0,롯데,2,0,2 2/3,0,0,0,0,0,-,0,0,0,-
추재현,우익수,-0.003,2020.0,롯데,2,1,8 1/3,0,0,1,0,0,1.000,0,0,0,-
신본기,3루수,-0.005,2020.0,롯데,35,9,122 1/3,2,0,8,20,1,0.933,0,0,0,-
한동희,1루수,-0.047,2020.0,롯데,31,11,130,1,0,136,6,16,0.993,0,0,0,-
전준우,좌익수,-0.07,2020.0,롯데,139,136,1154 2/3,5,0,274,9,0,0.983,0,0,0,-
정훈,1루수,-0.081,2020.0,롯데,52,42,373 2/3,1,0,342,30,29,0.997,0,0,0,-
강로한,중견수,-0.101,2020.0,롯데,9,2,34,1,0,6,0,0,0.857,0,0,0,-
김동한,우익수,-0.112,2020.0,롯데,2,0,2,2,0,0,0,0,0.0,0,0,0,-
오윤석,3루수,-0.159,2020.0,롯데,8,8,57,1,0,2,6,1,0.889,0,0,0,-
오윤석,2루수,-0.167,2020.0,롯데,31,27,224 1/3,4,0,52,57,10,0.965,0,0,0,-
이병규,1루수,-0.217,2020.0,롯데,33,32,236 2/3,2,0,223,10,21,0.991,0,0,0,-
허일,우익수,-0.43,2020.0,롯데,16,6,66 1/3,0,0,8,0,0,1.0,0,0,0,-
손아섭,우익수,-0.444,2020.0,롯데,126,123,1056 2/3,1,0,234,4,1,0.996,0,0,0,-
민병헌,중견수,-0.682,2020.0,롯데,97,69,641 2/3,0,0,164,2,1,1.0,0,0,0,-
정훈,중견수,-0.682,2020.0,롯데,52,49,394 1/3,1,0,95,3,1,0.99,0,0,0,-
안치홍,2루수,-0.956,2020.0,롯데,114,106,913,14,0,179,308,60,0.972,0,0,0,-
