선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
김태진,2루수,-0.128,2021,KIA,5,5,44,1,0,8,9,4,0.944,0,0,0,-
이우성,우익수,-0.133,2021,KIA,2,1,10,0,0,3,0,0,1.000,0,0,0,-
이정훈,포수,-0.134,2021,KIA,4,4,33,2,0,24,2,0,0.929,1,3,0,0.0
황윤호,2루수,-0.138,2021,KIA,2,1,11,0,0,0,4,0,1.000,0,0,0,-
김규성,3루수,-0.184,2021,KIA,3,1,15 2/3,2,0,1,4,0,0.714,0,0,0,-
오정환,3루수,-0.237,2021,KIA,1,1,8,1,0,0,2,0,0.667,0,0,0,-
유민상,1루수,-0.302,2021,KIA,15,14,118,0,0,106,7,15,1.000,0,0,0,-
김선빈,2루수,-0.308,2021,KIA,125,125,1015 2/3,7,0,206,305,86,0.986,0,0,0,-
김석환,1루수,-0.314,2021,KIA,4,4,35,2,0,40,0,3,0.952,0,0,0,-
최원준,우익수,-0.59,2021,KIA,140,133,1163 1/3,7,0,291,10,2,0.977,0,0,0,-
나지완,좌익수,-0.967,2021,KIA,24,23,176,0,0,38,0,0,1.000,0,0,0,-
터커,좌익수,-1.125,2021,KIA,91,88,693,1,0,143,1,1,0.993,0,0,0,-
황대인,1루수,-1.184,2021,KIA,71,64,546,3,0,502,28,48,0.994,0,0,0,-
최정민,3루수,,2021,KIA,1,0,1,0,0,0,0,0,-,0,0,0,-
강경학,3루수,,2021,KIA,6,3,28,1,0,1,2,0,0.750,0,0,0,-
류지혁,유격수,,2021,KIA,1,0,1,0,0,1,1,0,1.000,0,0,0,-
